frame.time,ip.src_host,ip.dst_host,arp.dst.proto_ipv4,arp.opcode,arp.hw.size,arp.src.proto_ipv4,icmp.checksum,icmp.seq_le,icmp.transmit_timestamp,icmp.unused,http.file_data,http.content_length,http.request.uri.query,http.request.method,http.referer,http.request.full_uri,http.request.version,http.response,http.tls_port,tcp.ack,tcp.ack_raw,tcp.checksum,tcp.connection.fin,tcp.connection.rst,tcp.connection.syn,tcp.connection.synack,tcp.dstport,tcp.flags,tcp.flags.ack,tcp.len,tcp.options,tcp.payload,tcp.seq,tcp.srcport,udp.port,udp.stream,udp.time_delta,dns.qry.name,dns.qry.name.len,dns.qry.qu,dns.qry.type,dns.retransmission,dns.retransmit_request,dns.retransmit_request_in,mqtt.conack.flags,mqtt.conflag.cleansess,mqtt.conflags,mqtt.hdrflags,mqtt.len,mqtt.msg_decoded_as,mqtt.msg,mqtt.msgtype,mqtt.proto_len,mqtt.protoname,mqtt.topic,mqtt.topic_len,mqtt.ver,mbtcp.len,mbtcp.trans_id,mbtcp.unit_id,Attack_label,Attack_type
 2021 18:02:21.739783000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,133007319.0,31746.0,0.0,1.0,0.0,0.0,8511.0,20.0,1.0,0.0,0.0,0.0,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Port_Scanning
 2021 19:09:42.740464000 ,192.168.0.128,31.199.201.73,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,1875391925.0,61018.0,0.0,1.0,0.0,0.0,29039.0,20.0,1.0,0.0,0.0,0,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_TCP
 2021 17:47:41.406406000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,485.0,970104808.0,16335.0,0.0,0.0,0.0,0.0,80.0,16.0,1.0,0.0,0101080a9a4e02e39ddb95bc,0,121.0,59052.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,XSS
 2021 23:13:19.801392000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,150.0,2695272790.0,20659.0,1.0,0.0,0.0,0.0,80.0,17.0,1.0,0.0,0101080a40878acf4a08b58e,0,108.0,33594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Uploading
 2021 23:24:31.943097000 ,77.151.33.82,192.168.0.128,0,0.0,0.0,0,591.0,43438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_ICMP
 2021 16:33:44.062217000 ,192.168.0.128,192.168.0.101,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,1376511530.0,38864.0,1.0,0.0,0.0,0.0,50779.0,17.0,1.0,0.0,0,0,5.0,1883.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,Normal
 2021 20:59:46.931701000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2117089.0,2694172346.0,34420.0,0.0,0.0,0.0,0.0,60210.0,16.0,1.0,0.0,0101080a3dff14122b950316,0,1.0,4321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Backdoor
 2021 23:11:59.661396000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,1.0,0.0,108.0,3687345324.0,392.0,0.0,0.0,0.0,0.0,32772.0,24.0,1.0,149.0,0101080a4a077c8c408651b8,485454502f312e3120323030204f4b0d0a446174653a204d6f6e2c2030362044656320323032312032323a31313a353920474d540d0a5365727665723a204170616368652f322e342e33382028526173706269616e290d0a436f6e74656e742d4c656e6774683a20300d0a436f6e74656e742d547970653a20746578742f68746d6c3b20636861727365743d5554462d380d0a0d0a,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Uploading
 2021 23:11:44.041782000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,1.0,3699197351.0,16803.0,0.0,1.0,0.0,0.0,48264.0,20.0,1.0,0.0,0,0,1.0,3333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Uploading
 2021 17:50:14.234440000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,87.0,3669949980.0,17850.0,0.0,0.0,0.0,0.0,56672.0,16.0,1.0,1448.0,0101080a7b0389c5e78e996b,485454502f312e3120323030204f4b0d0a446174653a205361742c2030342044656320323032312031363a35303a313420474d540d0a5365727665723a204170616368652f322e342e33382028526173706269616e290d0a5365742d436f6f6b69653a205048505345535349443d3770743571747267317371746f6e683370336f703174637132363b20706174683d2f0d0a457870697265733a205475652c203233204a756e20323030392031323a30303a303020474d540d0a43616368652d436f6e74726f6c3a206e6f2d63616368652c206d7573742d726576616c69646174650d0a507261676d613a206e6f2d63616368650d0a5365742d436f6f6b69653a205048505345535349443d3770743571747267317371746f6e683370336f703174637132363b20706174683d2f3b20487474704f6e6c790d0a5365742d436f6f6b69653a2073656375726974793d696d706f737369626c653b20487474704f6e6c790d0a566172793a204163636570742d456e636f64696e670d0a436f6e74656e742d4c656e6774683a20313431350d0a436f6e6e656374696f6e3a20636c6f73650d0a436f6e74656e742d547970653a20746578742f68746d6c3b636861727365743d7574662d380d0a0d0a3c21444f43545950452068746d6c3e0d0a0d0a3c68746d6c206c616e673d22656e2d4742223e0d0a0d0a093c686561643e0d0a0d0a09093c6d65746120687474702d65717569763d22436f6e74656e742d547970652220636f6e74656e743d22746578742f68746d6c3b20636861727365743d5554462d3822202f3e0d0a0d0a09093c7469746c653e4c6f67696e203a3a2044616d6e2056756c6e657261626c6520576562204170706c69636174696f6e202844565741292076312e3130202a446576656c6f706d656e742a3c2f7469746c653e0d0a0d0a09093c6c696e6b2072656c3d227374796c6573686565742220747970653d22746578742f6373732220687265663d22647677612f6373732f6c6f67696e2e63737322202f3e0d0a0d0a093c2f686561643e0d0a0d0a093c626f64793e0d0a0d0a093c6469762069643d2277726170706572223e0d0a0d0a093c6469762069643d22686561646572223e0d0a0d0a093c6272202f3e0d0a0d0a093c703e3c696d67207372633d22647677612f696d616765732f6c6f67696e5f6c6f676f2e706e6722202f3e3c2f703e0d0a0d0a093c6272202f3e0d0a0d0a093c2f6469763e203c212d2d3c6469762069643d22686561646572223e2d2d3e0d0a0d0a093c6469762069643d22636f6e74656e74223e0d0a0d0a093c666f726d20616374696f6e3d226c6f67696e2e70687022206d6574686f643d22706f7374223e0d0a0d0a093c6669656c647365743e0d0a0d0a0909093c6c6162656c20666f723d2275736572223e557365726e616d653c2f6c6162656c3e203c696e70757420747970653d22746578742220636c6173733d226c6f67696e496e707574222073697a653d22323022206e616d653d22757365726e616d65223e3c6272202f3e0d0a0d0a0d0a0909093c6c6162656c20666f723d2270617373223e50617373776f72643c2f6c6162656c3e203c696e70757420747970653d2270617373776f72642220636c6173733d226c6f67696e496e70757422204155544f434f4d504c4554453d226f6666222073697a653d22323022206e616d653d2270617373776f7264223e3c6272202f3e0d0a0d0a0909093c6272202f3e0d0a0d0a0909093c7020636c6173733d227375626d6974223e3c696e70757420747970653d227375626d6974222076616c75653d224c6f67696e22206e616d653d224c6f67696e223e3c2f703e0d0a0d0a093c2f6669656c647365743e0d0a0d0a093c696e70757420747970653d2768696464656e27206e616d653d27757365725f746f6b656e272076616c75653d27633566623863636337303566323265633331353334313264666330613338616227202f,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Password
 2021 20:23:41.271221000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,1.0,922340044.0,23214.0,0.0,0.0,0.0,0.0,80.0,16.0,1.0,0.0,0101080ae81b1dba7b9008b2,0,1.0,37724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Password
 2021 19:39:55.053562000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,method=open+service%3a3%2e0%2e2%2e1105&service%5fname=%2f,57.0,DOCUMENT_ROOT=http://cirt.net/rfiinc.txt??,GET,0,http://192.168.0.128/DVWA/adm/my_statistics.php?DOCUMENT_ROOT=http://cirt.net/rfiinc.txt??,HTTP/1.1,0.0,0.0,30797.0,727703834.0,49827.0,0.0,0.0,0.0,0.0,80.0,24.0,1.0,328.0,0101080a3fc42967494555c3,474554202f445657412f61646d2f6d795f737461746973746963732e7068703f444f43554d454e545f524f4f543d687474703a2f2f636972742e6e65742f726669696e632e7478743f3f20485454502f312e310d0a436f6e6e656374696f6e3a204b6565702d416c6976650d0a436f6e74656e742d4c656e6774683a2035370d0a557365722d4167656e743a204d6f7a696c6c612f352e303020284e696b746f2f322e312e3629202845766173696f6e733a4e6f6e65292028546573743a303034303632290d0a436f6e74656e742d547970653a206170706c69636174696f6e2f782d7777772d666f726d2d75726c656e636f6465640d0a486f73743a203139322e3136382e302e3132380d0a0d0a6d6574686f643d6f70656e2b736572766963652533613325326530253265322532653131303526736572766963652535666e616d653d253266,14698.0,50730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Vulnerability_scanner
 2021 16:40:19.909555000 ,0.0.0.0,224.0.0.1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Port_Scanning
192.168.0.128,110.115.12.33,110.115.12.33,192.168.0.128,0.0,0.0,0.0,0.0,14547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51804.0,0.0,2127919.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_UDP
 2021 19:08:25.752757000 ,192.168.0.128,199.146.56.133,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,1192281284.0,62905.0,0.0,1.0,0.0,0.0,60593.0,20.0,1.0,0.0,0.0,0,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_TCP
 2021 19:05:29.994005000 ,192.168.0.128,181.126.254.26,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,187911205.0,30953.0,0.0,1.0,0.0,0.0,27261.0,20.0,1.0,0.0,0.0,0,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_TCP
 2021 21:38:11.114171000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,417.0,2420116713.0,64974.0,0.0,0.0,0.0,0.0,40636.0,16.0,1.0,0.0,0101080a9eae9c149b210944,0,479.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,SQL_injection
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,MITM
 2021 22:14:35.995475000 ,0,0,192.168.0.170,1.0,6.0,192.168.0.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Fingerprinting
 2021 23:13:31.646657000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,862.0,456841354.0,21669.0,0.0,0.0,0.0,0.0,53716.0,24.0,1.0,1448.0,0101080a4087b90c4a08e390,1a3d64a29a02be84378b212fdbabeb680af09d5941613fc794591f4701cd03d1790092fcf31d8f5edf302f1df999c06da7826a18e867164dc978a8797b95427b5af3180d5da6a322253556becea3088ddabfac5c2df5ede4a22579c71bccfd1fa65eedfefb59c127102c6edf4a857520e6eb330d8dfdd499532ec39a8774b1d46d91e86a365ea7cc317fa83b09b61ced6e327eedee222663f8ccab21b67ab930aeb1787010f822ce64ab494da0bf6b6aabf37985a1ef9a78b2a7b870044697a0275fe6e1e15028cd9b72df5d9c9781c5e8a642389aca7dde550bbec5e9091f6bd3f9bd4c38700f605a105966d336038d19f1961c961a6ecca1a8ff644ab783951c95c4a74241ee6c9611281fb38c777f06d3563fb680b942c51ceec5b15ac068119ba78e2fc63c5edcecd34696c366b6b5615991ab9e215799598c2c18eeeac45fe303615fa85246f1912034df2c594f664ec783d394201afc55bcafabc46aa5b0bfbc35b4e07eed141dad092136d91cfee772215ab0f287614f2c9fb7e358d00ead85a24279e139651f5bf1cbcd2ed92c1cff705e596d7d8784bac2963510279b19cef5f8d0f81278902b30839389b682c7921ee8dad4a2d91d9544da9457ec54a566f28d6c2cb6758ec134aba4577d36938d14f68c8fdda271117a7cc3c1bde401c64aa05126df6b06c23108ae0806f103b36184fd481b47a621b438cb44a6da008d08629956e9e22b9b75defb66358da3ff68f6d76157c342cfcaf5568c5b16978ada89916d459b7a095546fa8d80a58f85999f81de6126eb665f3ab0c4cbec2faabb0eda45f396c370f87d4b0f8a90e1c8b0d87b72b884f686b7412d0c6c1a2102ff5f82d33f80d876cadaef943494a0313694c32d30ff0539c0b0313227d6b91d5e7b3098c96ac0b210404ddbfff13f1c14f296ea9cdfd0f9c5f088dc98dee95c0605d66c51348a04d84a8c681b215384a65f4bb86738cb36a335efa118557e57f8de134f4798223e62effae9a12e5e1f72530c5aca5602553835e4ace653b2a689f06c1b778af1768fb65c2cc9941f50d780baaa5be788b5c9f9e7971a82bad44700a1698c592ce151d46723e5a7949ef38c471cbddc278804d724013a5cdf832394014c49222dea6a42e4fe1d96e7d4dc31e7e69a9a5e2a1b3b4ed5f76a23cc2448095390020e868330f39c8f3075e7440be0d7b28d6a6d7428bb3bfe4e6a33c75deb6240c1261e174a777005c5cbd60d4fea5c917bcb4dcc954d24b84e3a889665db41bc9a7aaf759382de26cf2acaa884f9f0619e2037421faa133a8769d659572231c9735bcf9480164c37b6d6506d605b48cd8b87150105fb4110f2bf4542470df25b77df4026bbf2b02d6ea41985f90ae9d830ec23788015bdb302159faaa3609d9bb87eea6cc12e5d2ba741ba0b711ce2393ac39f3ce59a157ea96338235e734d38e84110c90aa6fdbd20ebcc3a99a091a4f851e5de459ddc7a36dc0e433f1fd230b21c36c2cdfdd9d6275b523597827e6c1ac9b0cccc26ed2ecd149cdbae58dab4e99186babe333e1260933cf45185d63a96444c7aaf10e073286c6327dabb16d521c9109739e544d0c3436d453b1352a00f48f5b3774b540849a72aa52f8a61132a51f25bf2888fc0ee37be3b71cab717f941384db49302efdc456d52742440138151f06fe39ee50e9dd5b7a25ecc61c81573c585baf45b5a1c1baf80b7ca976c8ff5922510fe8bca734769a512d2de9781bd458cff366de75188a4b31bc8b07b6d0916dad8b248b8bfbd5979091f4523aa827fa51cb70c15083200489989b28025d142f52cd69dc08842dc034d4790b4fe373e9a2f796afac3d8ff82345aa5cabae5a08979d7bb00abc1ca42670cac5544679623670a65faba0537b36cf3e581d5f836a690f8b9a6e670c18607b2a7ed7d379dd848ba6146d2ec93bb94ec0ce0084a7782f21f775955187d09f742fb056da56671f3b2c2632d3ab32fdc1dea74f8332b6bb14bcb566ba296703e9c09e335e0b17e774d51de88428eb9a261cbd6,50066.0,3333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Uploading
 2021 15:15:52.916747000 ,192.168.0.101,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4223974391.0,46605.0,0.0,0.0,0.0,0.0,1883.0,16.0,1.0,0.0,0,0,1.0,62048.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,Normal
 2021 21:02:14.419731000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2232097.0,2694287354.0,17653.0,0.0,0.0,0.0,0.0,60210.0,16.0,1.0,0.0,0101080a3e0154312b974330,0,1.0,4321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Backdoor
 2021 18:26:56.813721000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,441.0,3245438150.0,58232.0,0.0,0.0,0.0,0.0,80.0,16.0,1.0,0.0,0101080a9a71f3ca9dff867e,0,103.0,59706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,XSS
 2021 22:26:26.113971000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,26809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Fingerprinting
 2021 19:36:27.718948000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,"<!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">\n<html><head>\n<title>404 Not Found</title>\n</head><body>\n<h1>Not Found</h1>\n<p>The requested URL was not found on this server.</p>\n<hr>\n<address>Apache/2.4.38 (Raspbian) Server at 192.168.0.128 Port 80</address>\n</body></html>\n",277.0,0,0,0,0,0,1.0,0.0,18532.0,4154933700.0,18498.0,0.0,0.0,0.0,0.0,50050.0,24.0,1.0,495.0,0101080a49422be63fc0ffe2,485454502f312e3120343034204e6f7420466f756e640d0a446174653a204d6f6e2c2030362044656320323032312031383a33363a323720474d540d0a5365727665723a204170616368652f322e342e33382028526173706269616e290d0a436f6e74656e742d4c656e6774683a203237370d0a4b6565702d416c6976653a2074696d656f75743d352c206d61783d32320d0a436f6e6e656374696f6e3a204b6565702d416c6976650d0a436f6e74656e742d547970653a20746578742f68746d6c3b20636861727365743d69736f2d383835392d310d0a0d0a3c21444f43545950452048544d4c205055424c494320222d2f2f494554462f2f4454442048544d4c20322e302f2f454e223e0a3c68746d6c3e3c686561643e0a3c7469746c653e343034204e6f7420466f756e643c2f7469746c653e0a3c2f686561643e3c626f64793e0a3c68313e4e6f7420466f756e643c2f68313e0a3c703e546865207265717565737465642055524c20776173206e6f7420666f756e64206f6e2074686973207365727665722e3c2f703e0a3c68723e0a3c616464726573733e4170616368652f322e342e33382028526173706269616e2920536572766572206174203139322e3136382e302e31323820506f72742038303c2f616464726573733e0a3c2f626f64793e3c2f68746d6c3e0a,38612.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Vulnerability_scanner
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,MITM
 2021 19:11:15.733330000 ,200.211.234.238,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1422918897.0,1422918897.0,7222.0,0.0,0.0,1.0,0.0,80.0,2.0,0.0,120.0,0.0,585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858,0.0,14764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_TCP
 2021 23:24:13.616950000 ,132.211.126.93,192.168.0.128,0,0.0,0.0,0,13866.0,52858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_ICMP
 2021 23:16:01.211307000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,1.0,4285544033.0,30954.0,0.0,0.0,0.0,0.0,80.0,16.0,1.0,0.0,0101080a408a011c4a0b2c11,0,1.0,34440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Uploading
66.203.207.82,192.168.0.128,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27607.0,0.0,628308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_UDP
 2021 17:56:52.812369000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,611605682.0,35817.0,0.0,1.0,0.0,0.0,8182.0,20.0,1.0,0.0,0.0,0.0,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Port_Scanning
